gene_id	AB_1	AB_2	AB_3	P1_1	P1_2	P1_3
WBGene00170464	0	0	0	0	0	0
WBGene00170465	0	0	0	0	0	0
WBGene00170466	0	0	0	0	0	0
WBGene00170467	0	0	0	0	0	0
WBGene00170468	0	0	0	0	0	0
WBGene00170469	0	0	0	0	0	0
WBGene00170470	0	0	0	0	0	0
WBGene00170471	0	0	0	0	0	0
WBGene00170472	0	0	0	0	0	0
WBGene00170473	0	0	0	0	0	0
WBGene00170474	0	0	0	0	0	0
WBGene00170475	0	0	0	0	0	0
WBGene00170476	0	0	0	0	0	0
WBGene00170477	0	0	0	0	0	0
WBGene00170478	0	0	0	0	0	0
WBGene00170479	0	0	0	0	0	0
WBGene00170480	0	0	0	0	0	0
WBGene00170481	0	0	0	0	0	0
WBGene00170482	0	0	0	0	0	0
WBGene00170483	0	0	0	0	0	0
WBGene00170484	0	0	0	0	0	0
WBGene00170485	0	0	0	0	0	0
WBGene00170486	0	0	0	0	0	0
WBGene00170487	0	0	0	0	0	0
WBGene00170488	0	0	0	0	0	0
WBGene00170489	0	0	0	0	0	0
WBGene00170490	0	0	0	0	0	0
WBGene00170491	0	0	0	0	0	0
WBGene00170492	0	0	0	0	0	0
WBGene00170493	0	0	0	0	0	0
WBGene00170494	0	0	0	0	0	0
WBGene00170495	0	0	0	0	0	0
WBGene00170496	0	0	0	0	0	0
WBGene00170497	0	0	0	0	0	0
WBGene00170498	0	0	0	0	0	0
WBGene00170499	0	0	0	0	0	0
WBGene00170500	0	0	0	0	0	0
WBGene00170501	0	0	0	0	0	0
WBGene00170502	0	0	0	0	0	0
WBGene00170503	0	0	0	0	0	0
WBGene00170504	0	0	0	0	0	0
WBGene00170505	0	0	0	0	0	0
WBGene00170506	0	0	0	0	0	0
WBGene00170507	0	0	0	0	0	0
WBGene00170508	0	0	0	0	0	0
WBGene00170509	0	0	0	0	0	0
WBGene00170510	0	0	0	0	0	0
WBGene00170511	0	0	0	0	0	0
WBGene00170512	0	0	0	0	0	0
WBGene00170513	0	0	0	0	0	0
WBGene00170514	0	0	0	0	0	0
WBGene00170515	0	0	0	0	0	0
WBGene00170516	0	0	0	0	0	0
WBGene00170517	0	0	0	0	0	0
WBGene00170518	0	0	0	0	0	0
WBGene00170519	0	0	0	0	0	0
WBGene00170520	0	0	0	0	0	0
WBGene00170521	0	0	0	0	0	0
WBGene00170522	0	0	0	0	0	0
WBGene00170523	0	0	0	0	0	0
WBGene00170524	0	0	0	0	0	0
WBGene00170525	0	0	0	0	0	0
WBGene00170526	0	0	0	0	0	0
WBGene00170527	0	0	0	0	0	0
WBGene00170528	0	0	0	0	0	0
WBGene00170529	0	0	0	0	0	0
WBGene00170530	0	0	0	0	0	0
WBGene00170531	0	0	0	0	0	0
WBGene00170532	0	0	0	0	0	0
WBGene00170533	0	0	0	0	0	0
WBGene00170534	0	0	0	0	0	0
WBGene00170535	0	0	0	0	0	0
WBGene00170536	0	0	0	0	0	0
WBGene00170537	0	0	0	0	0	0
WBGene00170538	0	0	0	0	0	0
WBGene00170539	0	0	0	0	0	0
WBGene00170540	0	0	0	0	0	0
WBGene00170541	0	0	0	0	0	0
WBGene00170542	0	0	0	0	0	0
WBGene00170543	0	0	0	0	0	0
WBGene00170544	0	0	0	0	0	0
WBGene00170545	0	0	0	0	0	0
WBGene00170546	0	0	0	0	0	0
WBGene00170547	0	0	0	0	0	0
WBGene00170548	0	0	0	0	0	0
WBGene00170549	0	0	0	0	0	0
WBGene00170550	0	0	0	0	0	0
WBGene00170551	0	0	0	0	0	0
WBGene00170552	0	0	0	0	0	0
WBGene00170553	0	0	0	0	0	0
WBGene00170554	0	0	0	0	0	0
WBGene00170555	0	0	0	0	0	0
WBGene00170556	0	0	0	0	0	0
WBGene00170557	0	0	0	0	0	0
WBGene00170558	0	0	0	0	0	0
WBGene00170559	0	0	0	0	0	0
WBGene00170560	0	0	0	0	0	0
WBGene00170561	0	0	0	0	0	0
WBGene00170562	0	0	0	0	0	0
WBGene00170563	0	0	0	0	0	0
WBGene00170564	0	0	0	0	0	0
WBGene00170565	0	0	0	0	0	0
WBGene00170566	0	0	0	0	0	0
WBGene00170567	0	0	0	0	0	0
WBGene00170568	0	0	0	0	0	0
WBGene00170569	0	0	0	0	0	0
WBGene00170570	0	0	0	0	0	0
WBGene00170571	0	0	0	0	0	0
WBGene00170572	0	0	0	0	0	0
WBGene00170573	0	0	0	0	0	0
WBGene00170574	0	0	0	0	0	0
WBGene00170575	0	0	0	0	0	0
WBGene00170576	0	0	0	0	0	0
WBGene00170577	0	0	0	0	0	0
WBGene00170578	0	0	0	0	0	0
WBGene00170579	0	0	0	0	0	0
WBGene00170580	0	0	0	0	0	0
WBGene00170581	0	0	0	0	0	0
WBGene00170582	0	0	0	0	0	0
WBGene00170583	0	0	0	0	0	0
WBGene00170584	0	0	0	0	0	0
WBGene00170585	0	0	0	0	0	0
WBGene00170586	0	0	0	0	0	0
WBGene00170587	0	0	0	0	0	0
WBGene00170588	0	0	0	0	0	0
WBGene00170589	0	0	0	0	0	0
WBGene00170590	0	0	0	0	0	0
WBGene00170591	0	0	0	0	0	0
WBGene00170592	0	0	0	0	0	0
WBGene00170593	0	0	0	0	0	0
WBGene00170594	0	0	0	0	0	0
WBGene00170595	0	0	0	0	0	0
WBGene00170596	0	0	0	0	0	0
WBGene00170597	0	0	0	0	0	0
WBGene00170598	0	0	0	0	0	0
WBGene00170599	0	0	0	0	0	0
WBGene00170600	0	0	0	0	0	0
WBGene00170601	0	0	0	0	0	0
WBGene00170602	0	0	0	0	0	0
WBGene00170603	0	0	0	0	0	0
WBGene00170604	0	0	0	0	0	0
WBGene00170605	0	0	0	0	0	0
WBGene00170606	0	0	0	0	0	0
WBGene00170607	0	0	0	0	0	0
WBGene00170608	0	0	0	0	0	0
WBGene00170609	0	0	0	0	0	0
WBGene00170610	0	0	0	0	0	0
WBGene00170611	0	0	0	0	0	0
WBGene00170612	0	0	0	0	0	0
WBGene00170613	0	0	0	0	0	0
WBGene00170614	0	0	0	0	0	0
WBGene00170615	0	0	0	0	0	0
WBGene00170616	0	0	0	0	0	0
WBGene00170617	0	0	0	0	0	0
WBGene00170618	0	0	0	0	0	0
WBGene00170619	0	0	0	0	0	0
WBGene00170620	0	0	0	0	0	0
WBGene00170621	0	0	0	0	0	0
WBGene00170622	0	0	0	0	0	0
WBGene00170623	0	0	0	0	0	0
WBGene00170624	0	0	0	0	0	0
WBGene00170625	0	2	3	0	0	1
WBGene00170626	0	0	1	0	0	0
WBGene00170627	0	0	0	0	0	0
WBGene00170628	2	0	0	0	0	1
WBGene00170629	0	0	0	0	0	0
WBGene00170630	0	0	0	0	0	0
WBGene00170631	0	0	0	0	0	0
WBGene00170632	0	0	0	0	0	0
WBGene00170633	0	0	0	0	0	0
WBGene00170634	0	0	0	0	0	0
WBGene00170635	0	0	0	0	0	0
WBGene00170636	0	0	0	0	0	0
WBGene00170637	0	0	0	0	0	0
WBGene00170638	0	0	0	0	0	0
WBGene00170639	0	0	0	0	0	0
WBGene00170640	1	0	0	0	0	0
WBGene00170641	0	0	0	0	0	0
WBGene00170642	0	0	0	0	0	0
WBGene00170643	0	0	0	0	0	0
WBGene00170644	0	0	0	0	0	0
WBGene00170645	0	0	0	0	0	0
WBGene00170646	0	0	0	0	0	0
WBGene00170647	0	0	0	0	0	0
WBGene00170648	0	0	0	0	0	0
WBGene00170649	0	0	0	0	0	0
WBGene00170650	0	0	0	0	0	0
WBGene00170651	0	0	0	0	0	0
WBGene00170652	0	0	0	0	0	0
WBGene00170653	0	0	0	0	0	0
WBGene00170654	0	0	0	0	0	0
WBGene00170655	0	0	0	0	0	0
WBGene00170656	0	0	0	0	0	0
WBGene00170657	0	0	0	0	0	0
WBGene00170658	0	0	0	0	0	0
WBGene00170659	0	0	0	0	0	0
WBGene00170660	0	0	0	0	0	0
WBGene00170661	0	0	0	0	0	0
WBGene00170662	0	0	0	0	0	0
WBGene00170663	0	0	0	0	0	0
WBGene00170664	0	0	0	0	0	0
WBGene00170665	0	0	0	0	0	0
WBGene00170666	0	0	0	0	0	0
WBGene00170667	0	0	0	0	0	0
WBGene00170668	0	0	0	0	0	0
WBGene00170669	0	0	0	0	0	0
WBGene00170670	0	0	0	0	0	0
WBGene00170671	0	0	0	0	0	0
WBGene00170672	0	0	0	0	0	0
WBGene00170673	0	0	0	0	0	0
WBGene00170674	0	0	0	0	0	0
WBGene00170675	0	0	0	0	0	0
WBGene00170676	0	0	0	0	0	0
WBGene00170677	0	0	0	0	0	0
WBGene00170678	0	0	0	0	0	0
WBGene00170679	0	0	0	0	0	0
WBGene00170680	0	0	0	0	0	0
WBGene00170681	0	0	0	0	0	0
WBGene00170682	0	0	0	0	0	0
WBGene00170683	0	0	0	0	0	0
WBGene00170684	0	0	0	0	0	0
WBGene00170685	0	0	0	0	0	0
WBGene00170686	0	0	0	0	0	0
WBGene00170687	0	0	0	0	0	0
WBGene00170688	0	0	0	0	0	0
WBGene00170689	0	0	0	0	0	0
WBGene00170690	0	0	0	0	0	0
WBGene00170691	0	0	0	0	0	0
WBGene00170692	0	0	0	0	0	0
WBGene00170693	0	0	0	0	0	0
WBGene00170694	0	0	0	0	0	0
WBGene00170695	0	0	0	0	0	0
WBGene00170697	0	0	0	0	0	0
WBGene00170698	38	54	121	5	28	92
WBGene00170699	0	0	0	0	0	0
WBGene00170700	0	0	0	0	0	0
WBGene00170701	0	0	0	0	0	0
WBGene00170702	0	0	0	0	0	0
WBGene00170703	0	0	0	0	0	0
WBGene00170704	0	0	0	0	0	0
WBGene00170705	0	0	0	0	0	0
WBGene00170706	0	0	0	0	0	0
WBGene00170707	0	0	0	0	0	0
WBGene00170708	0	0	0	0	0	0
WBGene00170709	0	0	0	0	0	0
WBGene00170710	0	0	0	0	0	0
WBGene00170711	0	0	0	0	0	0
WBGene00170712	0	0	0	0	0	0
WBGene00170713	0	0	0	0	0	0
WBGene00170714	0	0	0	0	0	0
WBGene00170715	0	0	0	0	0	0
WBGene00170716	0	0	0	0	0	0
WBGene00170717	0	0	0	0	0	0
WBGene00170718	0	0	0	0	0	0
WBGene00170719	0	0	0	0	0	0
WBGene00170720	0	0	0	0	0	0
WBGene00170721	0	0	0	0	0	0
WBGene00170722	0	0	0	0	0	1
WBGene00170723	0	0	0	0	0	0
WBGene00170724	0	0	0	0	0	0
WBGene00170725	0	0	0	0	0	0
WBGene00170726	0	0	0	0	0	0
WBGene00170727	0	0	0	0	0	0
WBGene00170728	0	0	0	0	0	0
WBGene00170729	0	0	0	0	0	0
WBGene00170730	0	0	0	0	0	0
WBGene00170731	0	0	0	0	0	0
WBGene00170732	0	0	0	0	0	0
WBGene00170733	0	0	0	0	0	0
WBGene00170734	0	0	0	0	0	0
WBGene00170735	0	0	0	0	0	0
WBGene00170736	0	0	0	0	0	0
WBGene00170737	0	0	0	0	0	0
WBGene00170738	0	0	0	0	0	0
WBGene00170739	0	0	0	0	0	0
WBGene00170740	0	0	0	0	0	0
WBGene00170741	0	0	0	0	0	0
WBGene00170742	0	0	0	0	0	0
WBGene00170743	0	0	0	0	0	0
WBGene00170744	0	0	0	0	0	0
WBGene00170745	0	0	0	0	0	0
WBGene00170746	0	0	0	0	0	0
WBGene00170747	0	0	0	0	0	0
WBGene00170748	0	0	0	0	0	0
WBGene00170749	0	0	0	0	0	0
WBGene00170750	0	0	0	0	0	0
WBGene00170751	0	0	0	0	0	0
WBGene00170752	0	0	0	0	0	0
WBGene00170753	0	0	0	0	0	0
WBGene00170754	0	0	0	0	0	0
WBGene00170755	0	0	0	0	0	0
WBGene00170756	0	0	0	0	0	0
WBGene00170757	0	0	0	0	0	0
WBGene00170758	0	0	0	0	0	0
WBGene00170759	0	0	0	0	0	0
WBGene00170760	0	0	0	0	0	0
WBGene00170761	0	0	0	0	0	0
WBGene00170762	0	0	0	0	0	0
WBGene00170763	0	0	0	0	0	0
WBGene00170764	0	0	0	0	0	0
WBGene00170765	0	0	0	0	0	0
WBGene00170766	0	0	0	0	0	0
WBGene00170767	0	0	0	0	0	0
WBGene00170768	0	0	0	0	0	0
WBGene00170769	0	0	0	0	0	0
WBGene00170770	0	0	0	0	0	0
WBGene00170771	0	0	0	0	0	0
WBGene00170772	0	0	0	0	0	0
WBGene00170773	0	0	0	0	0	0
WBGene00170774	0	0	0	0	0	0
WBGene00170775	0	0	0	0	0	0
WBGene00170776	0	0	0	0	0	0
WBGene00170777	0	0	0	0	0	0
WBGene00170778	0	0	0	0	0	0
WBGene00170779	0	0	0	0	0	0
WBGene00170780	0	0	0	0	0	0
WBGene00170781	0	0	0	0	0	0
WBGene00170782	0	0	0	0	0	0
WBGene00170783	0	0	0	0	0	0
WBGene00170784	0	0	0	0	0	0
WBGene00170785	0	0	0	0	0	0
WBGene00170786	0	0	0	0	0	0
WBGene00170787	0	0	0	0	0	0
WBGene00170788	0	0	0	0	0	0
WBGene00170789	0	0	0	0	0	0
WBGene00170790	0	0	0	0	0	0
WBGene00170791	0	0	0	0	0	0
WBGene00170792	0	0	0	0	0	0
WBGene00170793	0	0	0	0	0	0
WBGene00170794	0	0	0	0	0	0
WBGene00170795	0	0	0	0	0	0
WBGene00170796	0	0	0	0	0	0
WBGene00170797	0	0	0	0	0	0
WBGene00170798	0	0	0	0	0	0
WBGene00170799	0	0	0	0	0	0
WBGene00170800	0	0	0	0	0	0
WBGene00170801	0	0	0	0	0	0
WBGene00170802	0	0	0	0	0	0
WBGene00170803	0	0	0	0	0	0
WBGene00170804	0	0	0	0	0	0
WBGene00170805	0	0	0	0	0	0
WBGene00170806	0	0	0	0	0	0
WBGene00170807	0	0	0	0	0	0
WBGene00170808	0	0	0	0	0	0
WBGene00170809	0	0	0	0	0	0
WBGene00170810	0	0	0	0	0	0
WBGene00170811	0	0	0	0	0	0
WBGene00170812	0	0	0	0	0	0
WBGene00170813	0	0	0	0	0	0
WBGene00170814	0	0	0	0	0	0
WBGene00170815	0	0	0	0	0	0
WBGene00170816	0	0	0	0	0	0
WBGene00170817	0	0	0	0	0	0
WBGene00170818	1	0	0	1	0	0
WBGene00170819	0	0	0	0	0	0
WBGene00170820	0	0	0	0	0	0
WBGene00170821	0	0	0	0	0	0
WBGene00170822	0	0	0	0	0	0
WBGene00170823	0	0	0	0	0	0
WBGene00170824	0	0	0	0	0	0
WBGene00170825	0	0	0	0	0	0
WBGene00170826	0	0	0	0	0	0
WBGene00170827	0	0	0	0	0	0
WBGene00170828	0	0	0	0	0	0
WBGene00170829	0	0	0	0	0	0
WBGene00170830	0	0	0	0	0	0
WBGene00170831	0	0	0	0	0	0
WBGene00170832	0	0	0	0	0	0
WBGene00170833	0	0	0	0	0	0
WBGene00170834	0	0	0	0	0	0
WBGene00170835	0	1	3	0	1	0
WBGene00170836	0	0	0	0	0	0
WBGene00170837	0	0	0	0	0	0
WBGene00170838	0	0	0	0	0	0
WBGene00170839	0	0	0	0	0	0
WBGene00170840	0	0	0	0	0	0
WBGene00170841	0	0	0	0	0	0
WBGene00170842	0	0	0	0	0	0
WBGene00170843	0	0	0	0	0	0
WBGene00170844	0	0	0	0	0	0
WBGene00170845	0	0	0	0	0	0
WBGene00170846	0	0	0	0	0	0
WBGene00170847	0	0	0	0	0	0
WBGene00170848	0	0	0	0	0	0
WBGene00170849	0	0	0	0	0	0
WBGene00170850	0	0	0	0	0	0
WBGene00170851	0	0	0	0	0	0
WBGene00170852	0	0	0	0	0	0
WBGene00170853	0	0	0	0	0	0
WBGene00170854	0	0	0	0	0	0
WBGene00170855	0	0	0	0	0	0
WBGene00170856	0	0	0	0	0	0
WBGene00170857	0	0	0	0	0	0
WBGene00170858	0	0	0	0	0	0
WBGene00170859	0	0	0	0	0	0
WBGene00170860	0	0	0	0	0	0
WBGene00170861	0	0	0	0	0	0
WBGene00170862	0	0	0	0	0	0
WBGene00170863	0	0	0	0	0	0
WBGene00170864	0	0	0	0	0	0
WBGene00170865	0	0	0	0	0	0
WBGene00170866	0	0	0	0	0	0
WBGene00170867	0	0	0	0	0	0
WBGene00170868	0	0	0	0	0	0
WBGene00170869	0	0	0	0	0	0
WBGene00170870	0	0	0	0	0	0
WBGene00170871	0	0	0	0	0	0
WBGene00170872	0	0	0	0	0	0
WBGene00170873	0	0	0	0	0	0
WBGene00170874	0	0	0	0	0	0
WBGene00170875	0	0	0	0	0	0
WBGene00170876	0	0	0	0	0	0
WBGene00170877	0	0	0	0	0	0
WBGene00170878	0	0	0	0	0	0
WBGene00170879	0	0	0	0	0	0
WBGene00170880	0	0	0	0	0	0
WBGene00170881	0	0	0	0	0	0
WBGene00170882	0	0	0	0	0	0
WBGene00170883	0	0	0	0	0	0
WBGene00170884	222	205	420	164	148	382
WBGene00170885	0	0	0	0	0	0
WBGene00170886	0	0	0	0	0	0
WBGene00170887	0	0	0	0	0	0
WBGene00170888	0	0	0	0	0	0
WBGene00170889	0	0	0	0	0	0
WBGene00170890	0	0	0	0	0	0
WBGene00170891	0	0	0	0	0	0
WBGene00170892	0	0	0	0	0	0
WBGene00170893	0	0	0	0	0	0
WBGene00170894	0	0	0	0	0	0
WBGene00170895	0	0	0	0	0	0
WBGene00170896	0	0	0	0	0	0
WBGene00170897	0	0	0	0	0	0
WBGene00170898	0	0	0	0	0	0
WBGene00170899	0	0	0	0	0	0
WBGene00170900	0	0	0	0	0	0
WBGene00170901	0	0	0	0	0	0
WBGene00170902	0	0	0	0	0	0
WBGene00170903	0	0	0	0	0	0
WBGene00170904	0	0	0	0	0	0
WBGene00170905	0	0	0	0	0	0
WBGene00170906	0	0	0	0	0	0
WBGene00170907	0	0	0	0	0	0
WBGene00170908	0	0	0	0	0	0
WBGene00170909	0	0	0	0	0	0
WBGene00170910	0	0	0	0	0	0
WBGene00170911	0	0	0	0	0	0
WBGene00170912	0	0	0	0	0	0
WBGene00170913	0	0	0	0	0	0
WBGene00170914	0	0	0	0	0	0
WBGene00170915	0	0	0	0	0	0
WBGene00170916	0	0	0	0	0	0
WBGene00170917	0	0	0	0	0	0
WBGene00170918	0	0	0	0	0	0
WBGene00170919	0	0	0	0	0	0
WBGene00170920	0	0	0	0	0	0
WBGene00170921	0	0	0	0	0	0
WBGene00170922	0	0	0	0	0	0
WBGene00170923	2	5	6	0	2	14
WBGene00170924	0	0	0	0	0	0
WBGene00170925	0	0	0	0	0	0
WBGene00170926	0	0	0	0	0	0
WBGene00170927	0	0	0	0	0	0
WBGene00170928	0	0	0	0	0	0
WBGene00170929	0	0	0	0	0	0
WBGene00170930	0	0	0	0	0	0
WBGene00170931	0	0	0	0	0	0
WBGene00170932	0	0	0	0	0	0
WBGene00170933	0	0	0	0	0	0
WBGene00170934	0	0	0	0	0	0
WBGene00170935	0	0	0	0	0	0
WBGene00170936	0	0	0	0	0	0
WBGene00170937	0	0	0	0	0	0
WBGene00170938	0	0	0	0	0	0
WBGene00170939	0	0	0	0	0	0
WBGene00170940	0	0	0	0	0	0
WBGene00170941	0	0	0	0	0	0
WBGene00170942	0	0	0	0	0	0
WBGene00170943	0	0	0	0	0	0
WBGene00170944	0	0	0	0	0	0
WBGene00170945	0	0	0	0	0	0
WBGene00170946	0	0	0	0	0	0
WBGene00170947	0	0	0	0	0	0
WBGene00170948	0	0	0	0	0	0
WBGene00170949	0	0	0	0	0	0
WBGene00170950	0	0	0	0	0	0
WBGene00170951	0	0	0	0	0	0
WBGene00170952	0	0	0	0	0	0
WBGene00170953	0	0	0	0	0	0
WBGene00170954	0	0	0	0	0	0
WBGene00170955	0	0	0	0	0	0
WBGene00170956	0	0	0	0	0	0
WBGene00170957	0	0	0	0	0	0
WBGene00170958	0	0	0	0	0	0
WBGene00170959	0	0	0	0	0	0
WBGene00170960	0	0	0	0	0	0
WBGene00170961	0	0	0	0	0	0
WBGene00170962	0	0	0	0	0	0
WBGene00170963	0	0	0	0	0	0
WBGene00170964	0	0	0	0	0	0
WBGene00170965	0	0	0	0	0	0
WBGene00170966	0	0	0	0	0	0
WBGene00170967	0	0	0	0	0	0
WBGene00170968	0	0	1	0	0	0
WBGene00170969	0	0	0	0	0	0
WBGene00170970	0	0	0	0	0	0
WBGene00170971	0	0	0	0	0	0
WBGene00170972	0	0	0	0	0	0
WBGene00170973	0	0	0	0	0	0
WBGene00170974	0	0	0	0	0	0
WBGene00170975	0	0	0	0	0	0
WBGene00170976	0	0	0	0	0	0
WBGene00170977	0	0	0	0	0	0
WBGene00170978	0	0	0	0	0	0
WBGene00170979	0	0	0	0	0	0
WBGene00170980	0	0	0	0	0	0
WBGene00170981	0	0	0	0	0	0
WBGene00170982	0	0	0	0	0	0
WBGene00170983	0	0	0	0	0	0
WBGene00170984	0	0	0	0	0	0
WBGene00170985	0	0	0	0	0	0
WBGene00170986	0	0	0	0	0	0
WBGene00170987	0	0	0	0	0	0
WBGene00170988	0	0	0	0	0	0
WBGene00170989	0	0	0	0	0	0
WBGene00170990	0	0	0	0	0	0
WBGene00170991	0	0	0	0	0	0
WBGene00170992	0	0	1	0	0	0
WBGene00170993	0	0	0	0	0	0
WBGene00170994	0	0	0	0	0	0
WBGene00170995	0	0	0	0	0	0
WBGene00170996	0	0	0	0	0	0
WBGene00170997	0	0	0	0	0	0
WBGene00170998	0	0	0	0	0	0
WBGene00170999	0	0	0	0	0	0
WBGene00171000	0	0	0	0	0	0
WBGene00171001	0	0	0	0	0	0
WBGene00171002	0	0	0	0	0	0
WBGene00171003	0	0	0	0	0	0
WBGene00171004	0	0	0	0	0	0
WBGene00171005	0	0	0	0	0	0
WBGene00171006	0	0	0	0	0	0
WBGene00171007	0	0	0	0	0	0
WBGene00171008	0	0	0	0	0	0
WBGene00171009	0	0	0	0	0	0
WBGene00171010	0	0	0	0	0	0
WBGene00171011	0	0	0	0	0	0
WBGene00171012	0	0	0	0	0	0
WBGene00171013	0	0	0	0	0	0
WBGene00171014	0	0	0	0	0	0
WBGene00171015	0	0	0	0	0	0
WBGene00171016	0	0	0	0	0	0
WBGene00171017	0	0	0	0	0	0
WBGene00171018	0	0	0	0	0	0
WBGene00171019	0	0	0	0	0	0
WBGene00171020	0	0	0	0	0	0
WBGene00171021	0	0	0	0	0	0
WBGene00171022	0	0	0	0	0	0
WBGene00171023	0	0	0	0	0	0
WBGene00171024	0	0	0	0	0	0
WBGene00171025	0	0	0	0	0	0
WBGene00171026	0	0	0	0	0	0
WBGene00171027	0	0	0	0	0	0
WBGene00171028	0	0	0	0	0	0
WBGene00171029	0	0	0	0	0	0
WBGene00171030	0	0	0	0	0	0
WBGene00171031	0	0	0	0	0	0
WBGene00171032	0	0	0	0	0	0
WBGene00171033	0	0	0	0	0	0
WBGene00171034	0	0	0	0	0	0
WBGene00171035	0	0	0	0	0	0
WBGene00171036	0	0	0	0	0	0
WBGene00171037	0	0	0	0	0	0
WBGene00171038	0	0	0	0	0	0
WBGene00171039	0	0	0	0	0	0
WBGene00171040	0	0	0	0	0	0
WBGene00171041	0	0	0	0	0	0
WBGene00171042	0	0	0	0	0	0
WBGene00171043	0	0	0	0	0	0
WBGene00171044	10	19	18	1	8	13
WBGene00171045	0	0	0	0	0	0
WBGene00171046	0	0	0	0	0	0
WBGene00171047	0	0	0	0	0	0
WBGene00171048	0	0	0	0	0	0
WBGene00171049	0	0	0	0	0	0
WBGene00171050	0	0	0	0	0	0
WBGene00171051	0	0	0	0	0	0
WBGene00171052	0	0	0	0	0	0
WBGene00171053	0	0	0	0	0	0
WBGene00171054	0	0	0	0	0	0
WBGene00171055	0	0	0	0	0	0
WBGene00171056	0	0	0	0	0	0
WBGene00171057	0	0	0	0	0	0
WBGene00171058	0	0	0	0	0	0
WBGene00171059	0	0	0	0	0	0
WBGene00171060	0	0	0	0	0	0
WBGene00171061	0	0	0	0	0	0
WBGene00171062	0	0	0	0	0	0
WBGene00171063	0	0	0	0	0	0
WBGene00171064	0	0	0	0	0	0
WBGene00171065	0	0	0	0	0	0
WBGene00171066	0	0	0	0	0	0
WBGene00171067	0	0	0	0	0	0
WBGene00171068	0	0	0	0	0	0
WBGene00171069	0	0	0	0	0	0
WBGene00171070	0	0	0	0	0	0
WBGene00171071	0	0	0	0	0	0
WBGene00171072	0	0	0	0	0	0
WBGene00171073	0	0	0	0	0	0
WBGene00171074	0	0	0	0	0	0
WBGene00171075	0	0	0	0	0	0
WBGene00171076	0	0	0	0	0	0
WBGene00171077	0	0	0	0	0	0
WBGene00171078	0	0	0	0	0	0
WBGene00171079	0	0	0	0	0	0
WBGene00171080	0	0	0	0	0	0
WBGene00171081	0	0	0	0	0	0
WBGene00171082	0	0	0	0	0	0
WBGene00171083	0	0	0	0	0	0
WBGene00171084	0	0	0	0	0	0
WBGene00171085	0	0	0	0	0	0
WBGene00171086	0	0	0	0	0	0
WBGene00171087	0	0	0	0	0	0
WBGene00171088	0	0	0	0	0	0
WBGene00171089	0	0	0	0	0	0
WBGene00171090	0	0	0	0	0	0
WBGene00171091	0	0	0	0	0	0
WBGene00171092	0	0	0	0	0	0
WBGene00171093	0	0	0	0	0	0
WBGene00171094	0	0	0	0	0	0
WBGene00171095	0	0	0	0	0	0
WBGene00171096	0	0	0	0	0	0
WBGene00171097	0	0	0	0	0	0
WBGene00171098	0	0	0	0	0	0
WBGene00171099	0	0	0	0	0	0
WBGene00171100	0	0	0	0	0	0
WBGene00171101	0	0	0	0	0	0
WBGene00171102	0	0	0	0	0	0
WBGene00171103	0	0	0	0	0	0
WBGene00171104	0	0	0	0	0	0
WBGene00171105	0	0	0	0	0	0
WBGene00171106	0	0	0	0	0	0
WBGene00171107	0	0	0	0	0	0
WBGene00171108	0	0	0	0	0	0
WBGene00171109	0	0	0	0	0	0
WBGene00171110	0	0	0	0	0	0
WBGene00171111	0	0	0	0	0	0
WBGene00171112	0	0	0	0	0	0
WBGene00171113	0	0	0	0	0	0
WBGene00171114	148	182	317	188	121	228
WBGene00171115	0	0	0	0	0	0
WBGene00171116	0	0	0	0	0	0
WBGene00171117	0	0	0	0	0	0
WBGene00171118	0	0	0	0	0	0
WBGene00171119	0	0	0	0	0	0
WBGene00171120	0	0	0	0	0	0
WBGene00171121	0	0	0	0	0	0
WBGene00171122	0	0	0	0	0	0
WBGene00171123	0	0	0	0	0	0
WBGene00171124	0	0	0	0	0	0
WBGene00171125	0	0	0	0	0	0
WBGene00171126	0	0	0	0	0	0
WBGene00171127	0	0	0	0	0	0
WBGene00171128	0	0	0	0	0	0
WBGene00171129	0	0	0	0	0	0
WBGene00171130	0	0	0	0	0	0
WBGene00171131	0	0	0	0	0	0
WBGene00171132	0	0	0	0	0	0
WBGene00171133	0	0	0	0	0	0
WBGene00171134	0	0	0	0	0	0
WBGene00171135	0	0	0	0	0	0
WBGene00171136	0	0	0	0	0	0
WBGene00171137	0	0	0	0	0	0
WBGene00171138	0	0	0	0	0	0
WBGene00171139	0	0	0	0	0	0
WBGene00171140	0	0	0	0	0	0
WBGene00171141	0	0	0	0	0	0
WBGene00171142	0	0	0	0	0	0
WBGene00171143	0	0	0	0	0	0
WBGene00171144	1	0	0	0	0	0
WBGene00171145	0	0	0	0	0	0
WBGene00171146	0	0	0	0	0	0
WBGene00171147	0	0	0	0	0	0
WBGene00171148	0	0	0	0	0	0
WBGene00171149	0	0	0	0	0	0
WBGene00171150	0	0	0	0	0	0
WBGene00171151	0	0	0	0	0	0
WBGene00171152	0	0	0	0	0	0
WBGene00171153	0	0	0	0	0	0
WBGene00171154	0	0	0	0	0	0
WBGene00171155	0	0	0	0	0	0
WBGene00171156	0	0	0	0	0	0
WBGene00171157	0	0	0	0	0	0
WBGene00171158	0	0	0	0	0	0
WBGene00171159	0	0	3	2	3	8
WBGene00171160	0	0	0	0	0	0
WBGene00171161	0	0	0	0	0	0
WBGene00171162	0	0	0	0	0	0
